time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type
2013-12-09T11:51:35.000Z,36.5638,-121.0687,8,1.9,Md,,68.4,0.02694946,0.12,nc,nc72118020,2013-12-14T06:39:07.683Z,"27km NE of Soledad, California",earthquake
2013-12-09T11:49:06.000Z,59.7634,-152.3861,78.4,2,ml,,,,0.58,ak,ak10886376,2013-12-11T23:50:24.042Z,"31km W of Anchor Point, Alaska",earthquake
2013-12-09T11:38:41.000Z,60.8466,-140.5399,13.2,1.1,ml,18,125.999989920001,,0.58,ak,ak10886372,2013-12-11T23:34:24.124Z,"135km NE of Cape Yakataga, Alaska",earthquake
2013-12-09T11:38:27.760Z,13.5507,144.6126,124.11,4.3,mb,,67,0.251,1.45,us,usc000lj4q,2013-12-30T11:37:45.000Z,"13km NW of Piti Village, Guam",earthquake
2013-12-09T11:37:10.000Z,60.2359,-141.6472,0,1.1,ml,8,125.999989920001,,0.34,ak,ak10886371,2013-12-11T23:34:27.972Z,"47km ENE of Cape Yakataga, Alaska",earthquake
2013-12-09T11:36:45.700Z,41.3347,-113.2458,0.1,1.1,Md,,144,0.44017449,0.25,uu,uu60048502,2013-12-09T18:28:50.024Z,"54km S of Park Valley, Utah",earthquake
2013-12-09T11:33:52.650Z,38.6618,55.6091,10,5.2,mb,,40,2.104,1.47,us,usb000le1j,2013-12-09T19:36:30.418Z,"65km S of Gazanjyk, Turkmenistan",earthquake
2013-12-09T11:14:53.456Z,39.5593,-119.9496,6.6916,1.49,ml,30,35.91,0.049,0.1106,nn,nn00430827,2013-12-09T17:57:46.000Z,"5km NE of Verdi, Nevada",earthquake
2013-12-09T11:10:33.000Z,62.0647,-147.3318,32.1,1,ml,,,,0.63,ak,ak10886365,2013-12-11T23:33:50.311Z,"85km ENE of Sutton-Alpine, Alaska",earthquake
2013-12-09T11:06:18.000Z,51.6188,-173.167,39.4,1.6,ml,8,313.199974944002,,0.51,ak,ak10887568,2013-12-11T23:34:15.411Z,"95km SE of Atka, Alaska",earthquake
2013-12-09T10:56:28.600Z,40.5813,-122.1957,19,1.5,Md,,118.8,0.08084838,0.04,nc,nc72127071,2013-12-19T22:03:05.267Z,"4km ENE of Palo Cedro, California",earthquake
2013-12-09T10:40:30.000Z,58.8918,-137.1209,0.1,1.5,ml,9,176.399985888001,,0.72,ak,ak10887567,2013-12-11T23:35:16.794Z,"96km NW of Gustavus, Alaska",earthquake
2013-12-09T10:03:38.000Z,59.9766,-151.8513,64.8,1.4,ml,,,,0.49,ak,ak10886362,2013-12-11T23:33:49.489Z,"22km N of Anchor Point, Alaska",earthquake
2013-12-09T09:55:05.400Z,47.2882,-122.4532,18,1,Md,,122.4,0.27847774,0.16,uw,uw60645987,2013-12-09T19:11:18.177Z,"3km N of Tacoma, Washington",earthquake
2013-12-09T09:46:57.000Z,57.6927,-154.297,31.3,2,ml,,,,0.7,ak,ak10886350,2013-12-11T23:33:47.928Z,"25km NW of Larsen Bay, Alaska",earthquake
2013-12-09T09:44:39.000Z,62.3506,-149.0397,13.5,1.2,ml,16,79.1999936640005,0.4033436,0.65,ak,ak10886344,2013-12-09T09:51:01.725Z,"47km ENE of Y, Alaska",earthquake
2013-12-09T09:42:24.000Z,60.2495,-149.8988,50.8,2.3,ml,,,,0.72,ak,ak10886338,2013-12-11T23:33:30.008Z,"29km WNW of Bear Creek, Alaska",earthquake
2013-12-09T09:34:53.000Z,62.9862,-151.0114,116.1,1.4,ml,,,,0.36,ak,ak10886332,2013-12-11T23:33:29.387Z,"87km NNW of Talkeetna, Alaska",earthquake
2013-12-09T09:34:18.000Z,53.9153,-165.2974,66.8,3.5,ml,26,176.399985888001,,0.72,ak,ak10886333,2013-12-11T23:51:22.940Z,"39km SE of Akutan, Alaska",earthquake
2013-12-09T09:26:57.000Z,61.0528,-148.3327,0,1.3,ml,10,104.399991648001,,0.42,ak,ak10886327,2013-12-11T23:32:06.883Z,"36km NNE of Whittier, Alaska",earthquake
2013-12-09T09:25:24.200Z,37.5908,-119.0157,4.9,1.4,Md,,122.4,0.01796631,0.05,nc,nc72117995,2013-12-16T21:28:02.633Z,"7km SSW of Mammoth Lakes, California",earthquake
2013-12-09T09:23:14.420Z,32.9571,-98.0611,5,3.7,mb_lg,,35,1.09,0.73,us,usb000ldzh,2013-12-23T23:43:27.240Z,"17km NNE of Mineral Wells, Texas",earthquake
2013-12-09T09:00:41.190Z,-60.9394,-23.0234,10,5.2,mb,,85,9.818,0.52,us,usb000ldz7,2013-12-09T09:19:27.000Z,"288km SE of Bristol Island, South Sandwich Islands",earthquake
2013-12-09T08:59:36.080Z,38.3157,21.8371,10.01,4.3,mb,,61,0.805,1.03,us,usb000ldz4,2013-12-09T17:02:05.500Z,"5km ENE of Rion, Greece",earthquake
2013-12-09T08:47:26.350Z,2.7134,128.3642,51.95,5.6,mb,,32,2.171,0.97,us,usb000ldz3,2013-12-09T15:56:23.000Z,"115km NNE of Tobelo, Indonesia",earthquake
2013-12-09T08:36:13.870Z,34.7193333,-118.968,13.28,1.78,ml,29,86,0.1207,0.18,ci,ci15442537,2013-12-09T21:39:59.920Z,"11km S of Frazier Park, California",earthquake
2013-12-09T08:36:05.000Z,61.077,-151.1306,63.5,1.3,ml,29,53.9999956800003,,0.44,ak,ak10886145,2013-12-11T23:32:04.433Z,"43km N of Nikiski, Alaska",earthquake
2013-12-09T08:24:08.000Z,61.8331,-150.9217,74.6,1.4,ml,18,79.1999936640005,,0.42,ak,ak10887558,2013-12-11T23:32:26.662Z,"47km WNW of Willow, Alaska",earthquake
2013-12-09T08:23:45.000Z,60.7258,-152.1548,95.5,1.4,ml,21,89.9999928000006,,0.61,ak,ak10886139,2013-12-11T23:32:10.439Z,"41km NE of Redoubt Volcano, Alaska",earthquake
2013-12-09T08:09:35.700Z,36.307,-120.8597,8.9,1.8,Md,,129.6,0.09881468,0.07,nc,nc72117970,2013-12-12T22:56:04.513Z,"26km ENE of King City, California",earthquake
2013-12-09T07:39:37.770Z,9.6103,93.0579,35,4.9,mb,,72,2.055,0.85,us,usb000ldyr,2013-12-09T15:42:02.800Z,"184km N of Mohean, India",earthquake
2013-12-09T07:30:06.000Z,40.1618,-123.097,40,2.3,Md,,46.8,0.22457882,0.11,nc,nc72117960,2013-12-10T05:03:10.892Z,"42km NNE of Covelo, California",earthquake
2013-12-09T07:27:07.000Z,61.3082,-151.637,83.3,1.3,ml,20,75.5999939520005,,0.39,ak,ak10886130,2013-12-11T23:32:08.217Z,"71km NNW of Nikiski, Alaska",earthquake
2013-12-09T07:17:10.000Z,61.6382,-150.1676,63.5,1.3,ml,30,46.7999962560003,,0.33,ak,ak10886126,2013-12-11T23:32:15.705Z,"13km SSW of Willow, Alaska",earthquake
2013-12-09T07:15:47.000Z,51.5733,-179.1059,27.6,1.9,ml,9,345.599972352002,,0.73,ak,ak10887553,2013-12-11T23:31:33.100Z,"34km N of Amatignak Island, Alaska",earthquake
2013-12-09T06:54:35.400Z,38.8428,-122.829,2.3,1.1,Md,,61.2,0.00898315,0.04,nc,nc72117950,2013-12-09T07:44:04.139Z,"9km WNW of Cobb, California",earthquake
2013-12-09T06:54:27.400Z,39.6177,-123.4822,4.7,2.6,Md,,115.2,0.04491576,0.09,nc,nc72117945,2013-12-10T06:33:08.481Z,"7km S of Laytonville, California",earthquake
2013-12-09T06:47:19.100Z,18.2075,-68.0658,101,3.3,Md,15,212.4,0.42669976,0.27,pr,pr13343001,2013-12-09T14:49:58.432Z,"54km SE of Punta Cana, Dominican Republic",earthquake
2013-12-09T06:41:16.000Z,37.5917,-119.0142,5,1.1,Md,,151.2,0.01796631,0.05,nc,nc72117935,2013-12-16T20:42:02.696Z,"7km SSW of Mammoth Lakes, California",earthquake
2013-12-09T06:40:45.000Z,60.9738,-147.2892,28.5,1.2,ml,21,86.3999930880005,,0.45,ak,ak10886121,2013-12-11T23:31:52.968Z,"53km WSW of Valdez, Alaska",earthquake
2013-12-09T06:37:04.000Z,61.0142,-146.7594,15.7,1.2,ml,17,,,0.43,ak,ak10886118,2013-12-11T23:32:14.616Z,"25km WSW of Valdez, Alaska",earthquake
2013-12-09T06:25:02.270Z,34.0538333,-117.86,9.8,1.09,ml,18,121,0.058,0.1,ci,ci15442529,2013-12-09T21:20:31.870Z,"3km N of Walnut, California",earthquake
2013-12-09T06:09:38.000Z,63.101,-151.4476,9,1.3,ml,,,,0.69,ak,ak10886106,2013-12-11T23:32:13.492Z,"110km NW of Talkeetna, Alaska",earthquake
2013-12-09T05:59:05.000Z,52.4989,-177.6019,13.3,1.6,ml,8,273.599978112002,,0.62,ak,ak10887546,2013-12-11T23:31:34.387Z,"77km NNE of Tanaga Volcano, Alaska",earthquake
2013-12-09T05:57:21.000Z,17.9627,-66.2884,60,2.8,Md,10,180,0.17247653,0.07,pr,pr13343000,2013-12-09T13:59:48.740Z,"1km SSE of Salinas, Puerto Rico",earthquake
2013-12-09T05:44:04.000Z,62.884,-151.2511,106.5,1.3,ml,27,68.3999945280004,,0.3,ak,ak10886104,2013-12-11T23:31:55.292Z,"85km NW of Talkeetna, Alaska",earthquake
2013-12-09T05:43:09.000Z,62.2182,-150.7715,15.9,1.5,ml,6,190.799984736001,0.7536865,0.8,ak,ak10886100,2013-12-09T05:55:30.823Z,"36km WSW of Talkeetna, Alaska",earthquake
2013-12-09T05:31:41.460Z,-22.2983,-179.5056,570.63,4.5,mb,,113,5.078,0.9,us,usb000ldy3,2013-12-09T13:34:09.644Z,"200km SSW of Ndoi Island, Fiji",earthquake
2013-12-09T05:24:53.000Z,62.5864,-151.138,92.2,1.7,ml,,,,0.46,ak,ak10886093,2013-12-11T23:31:06.411Z,"60km WNW of Talkeetna, Alaska",earthquake
2013-12-09T05:06:10.000Z,62.112,-152.8777,3.8,1.3,ml,26,68.3999945280004,,0.58,ak,ak10887543,2013-12-11T23:32:25.584Z,"145km W of Talkeetna, Alaska",earthquake
2013-12-09T05:04:28.000Z,59.9062,-146.6731,1.6,1.5,ml,22,118.799990496001,,0.58,ak,ak10887542,2013-12-11T23:31:33.798Z,"55km NNW of Middleton Island, Alaska",earthquake
2013-12-09T04:54:47.000Z,59.9093,-139.6882,0,1.1,ml,8,115.199990784001,,0.36,ak,ak10886087,2013-12-11T23:32:03.974Z,"40km N of Yakutat, Alaska",earthquake
2013-12-09T04:54:38.500Z,38.8272,-122.8045,2.2,1.2,Md,,93.6,0.01796631,0.02,nc,nc72117905,2013-12-09T07:10:15.223Z,"6km NW of The Geysers, California",earthquake
2013-12-09T04:49:34.200Z,39.6207,-123.4873,4.7,1.9,Md,,118.8,0.05389892,0.14,nc,nc72117900,2013-12-12T22:39:07.768Z,"7km S of Laytonville, California",earthquake
2013-12-09T04:45:43.000Z,63.1021,-151.5366,10.9,1.2,ml,,,,0.66,ak,ak10886082,2013-12-11T23:31:08.159Z,"113km NW of Talkeetna, Alaska",earthquake
2013-12-09T04:39:13.000Z,65.7315,-135.0692,9.3,2.1,ml,12,165.599986752001,,0.6,ak,ak10887539,2013-12-11T23:31:43.521Z,"190km S of Fort McPherson, Canada",earthquake
2013-12-09T04:29:18.000Z,56.7584,-155.0149,70.1,3.4,ml,,,,0.84,ak,ak10886070,2013-12-11T23:51:03.121Z,"107km SW of Larsen Bay, Alaska",earthquake
2013-12-09T04:27:27.000Z,60.7805,-150.9483,27.4,1.2,ml,,,,0.61,ak,ak10886077,2013-12-11T23:31:07.069Z,"21km ENE of Nikiski, Alaska",earthquake
2013-12-09T04:19:19.000Z,56.3883,-144.5848,11.5,3.7,ml,,158,3.174,0.59,us,usb000ldxa,2013-12-09T04:50:24.000Z,"Gulf of Alaska",earthquake
2013-12-09T04:08:31.000Z,62.7534,-151.2851,104,1.1,ml,15,100.799991936001,,0.5,ak,ak10887535,2013-12-11T23:31:42.461Z,"77km NW of Talkeetna, Alaska",earthquake
2013-12-09T03:55:57.000Z,63.3189,-144.9928,3.9,1.4,ml,,,,0.65,ak,ak10886053,2013-12-11T23:31:09.065Z,"62km S of Deltana, Alaska",earthquake
2013-12-09T03:53:44.820Z,35.602,-97.39,5,1.8,ml,,,,0.91,us,usc000lirn,2013-12-12T06:13:08.000Z,"8km N of Spencer, Oklahoma",earthquake
2013-12-09T03:06:10.000Z,62.2475,-145.7266,15.3,1.2,ml,,,,0.74,ak,ak10886047,2013-12-11T23:31:12.890Z,"18km NNW of Glennallen, Alaska",earthquake
2013-12-09T03:02:34.500Z,19.5778,-156.0727,15.7,1.7,Md,,244.8,0.08983153,0.1,hv,hv60603221,2013-12-12T02:51:34.603Z,"10km SW of Kailua-Kona, Hawaii",earthquake
2013-12-09T02:53:33.490Z,33.5868333,-116.8163333,14.32,1.17,ml,37,54,0.04413,0.13,ci,ci15442497,2013-12-09T21:31:46.820Z,"13km WNW of Anza, California",earthquake
2013-12-09T02:34:32.700Z,38.812,-122.8143,3.5,1.1,Md,,93.6,0.00898315,0.02,nc,nc72117865,2013-12-09T04:15:10.419Z,"6km NW of The Geysers, California",earthquake
2013-12-09T02:34:28.000Z,38.8135,-122.8172,3.3,1.6,Md,,140.4,0.00898315,0.01,nc,nc72117870,2013-12-09T04:44:08.733Z,"6km NW of The Geysers, California",earthquake
2013-12-09T02:34:16.000Z,38.8118,-122.8152,3.4,1.4,Md,,79.2,0.00898315,0.02,nc,nc72117860,2013-12-09T03:45:17.052Z,"6km NW of The Geysers, California",earthquake
2013-12-09T02:06:53.000Z,59.9517,-146.6725,1.9,1.4,ml,20,115.199990784001,,0.46,ak,ak10887532,2013-12-11T23:31:45.661Z,"60km NNW of Middleton Island, Alaska",earthquake
2013-12-09T01:58:52.770Z,36.0103333,-117.5535,2.64,1.42,ml,13,71,0.07067,0.13,ci,ci15442481,2013-12-09T21:18:14.730Z,"30km NNW of Searles Valley, California",earthquake
2013-12-09T01:57:14.840Z,34.2875,-118.4495,7.54,1.02,ml,7,86,0.1016,0.23,ci,ci15442473,2013-12-09T21:14:20.072Z,"1km WNW of San Fernando, California",earthquake
2013-12-09T01:55:50.400Z,38.8453,-122.802,1.4,1,Md,,162,0.01796631,0.15,nc,nc72117855,2013-12-09T03:16:08.722Z,"7km WNW of Cobb, California",earthquake
2013-12-09T01:52:47.400Z,38.7898,-122.7025,3.1,1.4,Md,,115.2,0.00898315,0.05,nc,nc72117850,2013-12-09T02:47:10.326Z,"4km SSE of Cobb, California",earthquake
2013-12-09T01:43:21.800Z,44.7217,-110.0118,11.7,1.3,Md,,162,0.06288207,0.23,uu,uu60048497,2013-12-09T18:30:55.054Z,"71km ENE of Old Faithful Geyser, Wyoming",earthquake
2013-12-09T01:36:54.000Z,62.3607,-149.1256,5,2,ml,,,,0.73,ak,ak10886021,2013-12-11T23:31:17.398Z,"43km ENE of Y, Alaska",earthquake
2013-12-09T01:30:14.000Z,38.8418,-122.8288,2.8,1,Md,,54,0.00898315,0.02,nc,nc72117840,2013-12-09T02:18:07.037Z,"9km WNW of Cobb, California",earthquake
2013-12-09T01:29:05.000Z,63.6372,-149.6199,120.7,1,ml,13,169.199986464001,,0.28,ak,ak10887530,2013-12-11T23:31:44.611Z,"40km SW of Healy, Alaska",earthquake
2013-12-09T01:19:41.000Z,59.2246,-152.6275,68.6,1.8,ml,25,111.599991072001,,0.38,ak,ak10887529,2013-12-11T23:31:47.869Z,"76km SW of Homer, Alaska",earthquake
2013-12-09T01:05:50.000Z,56.8069,-154.9896,63.3,2.6,ml,22,79.1999936640005,,0.57,ak,ak10887527,2013-12-11T23:32:32.553Z,"102km SW of Larsen Bay, Alaska",earthquake
2013-12-09T01:04:34.010Z,32.675,-115.4448333,11.2,1.38,ml,10,266,0.13,0.15,ci,ci15442465,2013-12-09T20:28:32.070Z,"3km NE of Mexicali, Mexico",earthquake
2013-12-09T00:54:26.381Z,36.8116,-115.9942,9.9779,1.12,ml,14,104.43,0.084,0.1098,nn,nn00430820,2013-12-09T01:10:07.000Z,"66km N of Pahrump, Nevada",earthquake
2013-12-09T00:51:46.470Z,32.7053333,-115.4776667,9.64,1.58,ml,13,208,0.103,0.19,ci,ci15442457,2013-12-09T20:23:24.350Z,"3km NE of Calexico, California",earthquake
2013-12-09T00:48:11.000Z,58.6901,-153.5224,72.6,1.7,ml,15,97.1999922240006,,0.5,ak,ak10887525,2013-12-11T23:32:23.353Z,"116km NNW of Kodiak Station, Alaska",earthquake
2013-12-09T00:47:26.260Z,44.5038,149.1449,63.09,4.3,mb,,136,4.713,0.68,us,usc000lj46,2013-12-15T22:52:44.000Z,"128km SE of Kuril'sk, Russia",earthquake
2013-12-09T00:39:15.000Z,61.1686,-140.1239,10.1,1.1,ml,15,79.1999936640005,,0.67,ak,ak10886010,2013-12-11T23:32:20.230Z,"148km WNW of Haines Junction, Canada",earthquake
2013-12-09T00:37:06.000Z,38.8357,-122.8035,2.8,1.8,Md,,54,0.00898315,0.03,nc,nc72117830,2013-12-09T01:19:10.268Z,"7km WNW of Cobb, California",earthquake
2013-12-09T00:35:21.000Z,61.5712,-141.1112,10.2,1.2,ml,,,,0.46,ak,ak10886004,2013-12-11T23:31:16.604Z,"176km E of Chitina, Alaska",earthquake
2013-12-09T00:32:14.200Z,46.8738,153.611,36.04,4.2,mb,,138,6.773,0.48,us,usc000lj47,2013-12-15T23:10:26.000Z,"Kuril Islands",earthquake
2013-12-09T00:23:54.780Z,32.6706667,-115.4641667,3.89,1.44,ml,12,215,0.1351,0.16,ci,ci15442449,2013-12-09T20:12:39.910Z,"2km N of Mexicali, Mexico",earthquake
2013-12-09T00:22:03.530Z,32.6668333,-115.4533333,8.15,1.52,ml,11,216,0.1382,0.21,ci,ci15442441,2013-12-09T19:55:55.270Z,"2km NE of Mexicali, Mexico",earthquake
2013-12-09T00:14:05.910Z,33.6576667,-116.6795,18.43,1.69,ml,10,128,0.06069,0.09,ci,ci15442433,2013-12-09T19:42:40.070Z,"9km SSE of Idyllwild, California",earthquake
2013-12-09T00:03:27.440Z,-15.2896,-171.7977,101.66,5.1,mb,,29,4.168,1.42,us,usb000ldw9,2013-12-16T02:51:32.533Z,"140km S of Matavai, Samoa",earthquake
2013-12-09T00:01:27.730Z,32.6771667,-115.462,7.4,1.66,ml,11,214,0.1284,0.17,ci,ci15442425,2013-12-09T19:35:11.300Z,"2km NNE of Mexicali, Mexico",earthquake
2013-12-08T23:48:47.000Z,61.6167,-146.3666,21.1,1.7,ml,32,53.9999956800003,,0.46,ak,ak10885985,2013-12-12T01:30:31.521Z,"54km N of Valdez, Alaska",earthquake
2013-12-08T23:45:21.740Z,32.7338333,-115.4891667,9.15,2.23,ml,16,93,0.07973,0.16,ci,ci15442409,2013-12-09T19:25:43.920Z,"3km E of Heber, California",earthquake
2013-12-08T23:44:47.040Z,32.7353333,-115.4858333,10.47,2.14,ml,29,94,0.07715,0.27,ci,ci15442401,2013-12-09T19:18:30.630Z,"4km E of Heber, California",earthquake
2013-12-08T23:42:12.670Z,36.1688,-96.9641,4.33,2.9,ml,,,,0.87,us,usb000ldvy,2013-12-16T05:51:19.219Z,"10km NE of Stillwater, Oklahoma",earthquake
2013-12-08T23:33:33.000Z,59.9143,-153.2449,125.4,1.9,ml,15,143.999988480001,,0.53,ak,ak10887746,2013-12-12T01:30:30.824Z,"69km SSW of Redoubt Volcano, Alaska",earthquake
2013-12-08T23:25:08.000Z,59.4479,-152.4695,65.5,1.7,ml,13,176.399985888001,,0.58,ak,ak10887745,2013-12-12T01:30:29.680Z,"51km SW of Anchor Point, Alaska",earthquake
2013-12-08T23:16:26.000Z,61.0848,-148.3949,0,1.3,ml,7,129.599989632001,,1.1,ak,ak10885981,2013-12-12T01:30:23.420Z,"38km NNE of Whittier, Alaska",earthquake
2013-12-08T22:52:07.210Z,-60.5904,-42.4622,8.24,4.7,mb,,58,7.095,0.74,us,usb000ldvp,2013-12-08T23:06:46.000Z,"Scotia Sea",earthquake
2013-12-08T22:52:07.000Z,59.9817,-146.6749,7.6,1.5,ml,15,115.199990784001,,0.46,ak,ak10885977,2013-12-12T01:30:44.297Z,"63km NNW of Middleton Island, Alaska",earthquake
2013-12-08T22:48:07.000Z,63.099,-151.5063,11.1,1.1,ml,15,82.7999933760005,,0.91,ak,ak10885975,2013-12-12T01:30:34.053Z,"112km NW of Talkeetna, Alaska",earthquake
2013-12-08T22:40:01.000Z,61.2742,-147.7516,0,1.1,ml,7,89.9999928000006,,0.76,ak,ak10885973,2013-12-12T01:30:21.516Z,"74km ESE of Butte, Alaska",earthquake
2013-12-08T22:38:47.200Z,19.5362,-155.0353,40.4,1.9,Md,,244.8,0.10779783,0.08,hv,hv60603136,2013-12-09T18:59:39.047Z,"1km E of Hawaiian Acres, Hawaii",earthquake
2013-12-08T22:36:42.000Z,40.2862,-121.2448,9.2,1,Md,,280.8,0.1706799,0.16,nc,nc72127051,2013-12-19T20:07:07.675Z,"2km SSW of Chester, California",earthquake
2013-12-08T22:17:17.500Z,49.4962,-120.4713,0,2.4,Md,,259.2,1.16780987,0.39,uw,uw60645777,2013-12-09T19:33:07.649Z,"5km NE of Princeton, Canada",quarry
2013-12-08T22:17:14.290Z,35.5543,-97.3764,5,2.3,ml,,72,0.046,1.34,us,usc000li1j,2013-12-11T14:45:55.000Z,"3km N of Spencer, Oklahoma",earthquake
2013-12-08T22:16:50.000Z,63.4003,-148.3216,19.3,1,ml,18,75.5999939520005,,0.43,ak,ak10885964,2013-12-12T01:30:33.241Z,"31km E of Cantwell, Alaska",earthquake
2013-12-08T21:59:24.000Z,63.191,-150.7572,130.4,1.9,ml,41,50.3999959680003,,0.47,ak,ak10885958,2013-12-12T01:30:43.615Z,"93km WSW of Cantwell, Alaska",earthquake
2013-12-08T21:52:17.000Z,62.8036,-150.7969,87.9,1.3,ml,20,75.5999939520005,,0.39,ak,ak10885954,2013-12-12T01:30:35.848Z,"64km NNW of Talkeetna, Alaska",earthquake
2013-12-08T21:39:24.800Z,38.8078,-122.7562,1.6,1.4,Md,,82.8,0.01796631,0.02,nc,nc72117790,2013-12-08T22:22:05.549Z,"3km WSW of Cobb, California",earthquake
2013-12-08T21:35:08.000Z,60.7294,-150.6589,19.8,1.7,ml,32,61.1999951040004,,0.72,ak,ak10885945,2013-12-12T01:30:35.215Z,"22km NNE of Sterling, Alaska",earthquake
2013-12-08T21:31:11.000Z,35.8205,-119.6963,2.1,1.9,Md,,309.6,0.21559567,0.14,nc,nc72117785,2013-12-18T00:01:09.344Z,"20km WSW of Alpaugh, California",earthquake
2013-12-08T21:17:23.000Z,60.2939,-143.0068,7.9,1.2,ml,8,122.399990208001,,0.3,ak,ak10885941,2013-12-12T01:30:37.390Z,"40km NW of Cape Yakataga, Alaska",earthquake
2013-12-08T20:56:28.070Z,-22.4,170.5201,60.96,4.7,mb,,108,3.79,1.36,us,usb000ldtv,2013-12-09T04:59:05.366Z,"157km W of Ile Hunter, New Caledonia",earthquake
2013-12-08T20:49:53.000Z,54.1363,-164.928,60.8,2.3,ml,9,201.599983872001,,0.72,ak,ak10885939,2013-12-12T01:30:19.904Z,"55km E of Akutan, Alaska",earthquake
2013-12-08T20:48:21.000Z,61.5173,-150.999,67.8,1.2,ml,11,104.399991648001,,0.31,ak,ak10885940,2013-12-12T01:30:51.156Z,"55km W of Big Lake, Alaska",earthquake
2013-12-08T20:04:37.300Z,44.5833,-112.9641,4.3,1.1,Md,12,147.6,0.25422323,0.2,mb,mb13237329,2013-12-11T18:15:21.672Z,"30km WSW of Lima, Montana",earthquake
2013-12-08T19:57:58.900Z,31.9918333,-116.128,12.77,2.12,ml,17,221,0.1535,0.12,ci,ci15442377,2013-12-09T20:28:34.480Z,"48km ENE of Ensenada, Mexico",earthquake
2013-12-08T19:55:55.740Z,-10.1027,109.3891,9.92,4.7,mb,,94,2.97,0.93,us,usb000ldte,2013-12-09T03:58:30.745Z,"257km SSW of Bambanglipuro, Indonesia",earthquake
2013-12-08T19:43:30.000Z,60.9509,-151.8707,84.9,1.5,ml,17,89.9999928000006,,0.44,ak,ak10885932,2013-12-12T01:30:18.963Z,"42km NW of Nikiski, Alaska",earthquake
2013-12-08T19:33:57.000Z,59.7316,-152.1822,74.6,2.6,ml,84,71.9999942400005,,0.65,ak,ak10885917,2013-12-12T01:56:35.639Z,"20km WSW of Anchor Point, Alaska",earthquake
2013-12-08T19:18:30.500Z,35.8322,-119.7233,1.5,1.7,Md,,309.6,0.18864621,0.16,nc,nc72117760,2013-12-18T00:00:09.252Z,"22km WSW of Alpaugh, California",earthquake
2013-12-08T19:11:59.500Z,35.8207,-119.7968,2,1.7,Md,,295.2,0.13474729,0.11,nc,nc72117755,2013-12-18T00:47:04.364Z,"24km NNW of Lost Hills, California",earthquake
2013-12-08T19:10:33.000Z,60.2333,-152.7528,96.6,1.9,Ml,31,75.6,0.18325632,0.66,ak,ak10885905,2013-12-08T21:23:55.844Z,"28km S of Redoubt Volcano, Alaska",earthquake
2013-12-08T19:10:13.000Z,61.2616,-146.4631,12.2,1.7,ml,36,39.5999968320003,,0.93,ak,ak10885903,2013-12-12T01:30:38.044Z,"15km NNW of Valdez, Alaska",earthquake
2013-12-08T19:08:47.870Z,32.7353333,-115.4985,8.12,1.48,ml,15,91,0.08227,0.2,ci,ci15442369,2013-12-09T20:22:51.450Z,"2km E of Heber, California",earthquake
2013-12-08T19:08:16.000Z,51.5126,-178.3379,33,2.1,ml,6,320.399974368002,,0.64,ak,ak10887723,2013-12-12T01:30:28.833Z,"43km SSW of Tanaga Volcano, Alaska",earthquake
2013-12-08T19:05:17.870Z,35.5771,-97.3913,5,2.1,ml,,63,0.076,1.23,us,usc000li1d,2013-12-11T14:27:23.000Z,"6km NNW of Spencer, Oklahoma",earthquake
2013-12-08T18:49:09.990Z,32.748,-115.496,8.83,1.66,ml,16,139,0.07061,0.18,ci,ci15442361,2013-12-09T20:16:36.380Z,"3km ENE of Heber, California",earthquake
2013-12-08T18:47:49.000Z,60.8376,-150.8459,30.2,1,ml,11,71.9999942400005,,0.68,ak,ak10887722,2013-12-12T01:30:28.136Z,"29km NE of Nikiski, Alaska",earthquake
2013-12-08T18:45:58.990Z,32.7338333,-115.494,11.42,2.77,ml,43,85,0.08163,0.27,ci,ci15442353,2013-12-12T13:11:03.997Z,"3km E of Heber, California",earthquake
2013-12-08T18:44:01.000Z,59.7466,-152.1176,65,1.2,ml,5,219.599982432001,,0.22,ak,ak10887721,2013-12-12T01:30:27.438Z,"16km WSW of Anchor Point, Alaska",earthquake
2013-12-08T18:15:03.770Z,43.2572,-110.4964,5,3.2,ml,,75,0.278,1.27,us,usb000ldsw,2013-12-08T22:21:47.143Z,"23km E of Hoback, Wyoming",earthquake
2013-12-08T18:08:08.670Z,43.2165,-110.6324,5,4.2,ml,,99,1.178,0.92,us,usb000ldss,2013-12-11T04:29:04.556Z,"14km ESE of Hoback, Wyoming",earthquake
2013-12-08T18:08:03.100Z,35.8303,-119.6907,1,1.9,Md,,273.6,0.21559567,0.16,nc,nc72117745,2013-12-18T00:45:04.168Z,"19km WSW of Alpaugh, California",earthquake
2013-12-08T17:57:19.000Z,60.5338,-152.7505,2.2,1,ml,11,64.7999948160004,,0.31,ak,ak10885892,2013-12-12T01:30:39.254Z,"5km N of Redoubt Volcano, Alaska",earthquake
2013-12-08T17:55:35.000Z,52.5841,-179.3776,49.7,2.4,ml,5,331.199973504002,,0.82,ak,ak10887718,2013-12-12T01:30:26.697Z,"99km NE of Semisopochnoi Island, Alaska",earthquake
2013-12-08T17:52:25.000Z,63.116,-151.4947,6.5,1.3,ml,18,82.7999933760005,,0.8,ak,ak10885885,2013-12-12T01:30:42.342Z,"113km NW of Talkeetna, Alaska",earthquake
