Date,TimeUTC,Latitude,Longitude,Magnitude,Depth
2010/07/18,07:08:01.2,52.694,-169.517,3.2,  5
2010/07/18,07:07:27.7,52.724,-169.497,3.3,  2
2010/07/18,07:05:32.8,52.730,-169.562,3.0,  5
2010/07/18,07:02:08.3,52.715,-169.536,3.0,  6
2010/07/18,07:01:10.7,52.627,-169.668,3.2, 11
2010/07/18,06:57:01.8,52.630,-169.546,2.7, 10
2010/07/18,06:53:23.8,52.636,-169.416,4.0,  5
2010/07/18,06:50:48.5,52.693,-169.372,3.2,  5
2010/07/18,06:49:46.0,52.757,-169.611,3.1,  7
2010/07/18,06:48:31.9,52.649,-169.273,3.0, 13
2010/07/18,06:48:23.9,52.954,-169.284,2.6, 11
2010/07/18,06:47:20.6,52.441,-169.442,2.8, 10
2010/07/18,06:46:34.4,52.606,-169.583,2.8,  5
2010/07/18,06:43:31.4,52.625,-169.162,2.8, 14
2010/07/18,06:43:07.9,52.700,-169.264,2.7,  5
2010/07/18,06:41:15.0,52.699,-169.372,3.0,  5
2010/07/18,06:39:40.9,52.684,-169.388,4.0,  3
2010/07/18,06:38:50.7,52.629,-169.432,3.7, 10
2010/07/18,06:36:51.2,52.559,-169.29,2.5, 10
2010/07/18,06:34:09.8,52.737,-169.445,3.0,  5
2010/07/18,06:29:03.4,52.701,-169.28,2.8,  3
2010/07/18,06:28:15.1,52.701,-169.319,3.2,  9
2010/07/18,06:27:44.0,52.672,-169.417,3.0,  9
2010/07/18,06:27:12.7,52.631,-169.527,3.6, 10
2010/07/18,06:26:44.0,52.647,-169.424,3.6,  7
2010/07/18,06:25:27.0,52.672,-169.302,2.9,  2
2010/07/18,06:24:11.9,52.654,-169.429,2.9, 10
2010/07/18,06:20:53.4,52.799,-169.623,3.1,  4
2010/07/18,06:20:24.4,52.861,-169.398,2.8,  5
2010/07/18,06:17:58.8,52.647,-169.315,4.0,  7
2010/07/18,06:16:37.8,52.694,-169.584,4.7,  7
2010/07/18,06:16:26.0,37.621,-118.814,3.4,  8
2010/07/18,06:15:48.8,52.650,-169.513,4.5,  5
2010/07/18,06:14:34.1,52.617,-169.282,3.8, 10
2010/07/18,06:13:51.4,52.715,-169.386,3.9, 16
2010/07/18,06:13:08.7,52.744,-169.538,3.7, 14
2010/07/18,06:11:44.6,52.741,-169.493,3.4, 12
2010/07/18,06:09:55.3,52.732,-169.544,3.8, 10
2010/07/18,06:02:15.6,52.691,-169.296,3.4, 10
2010/07/18,06:01:00.8,52.794,-169.054,3.6, 10
2010/07/18,05:56:44.9,52.876,-169.848,6.6, 14
2010/07/18,03:29:37.0,-41.947,-73.838,5.0, 45
2010/07/18,02:43:43.5,-30.75,-71.284,4.7, 45
2010/07/18,01:54:44.5,29.949, 70.158,4.5, 24
2010/07/18,01:25:09.5,39.386,-123.277,2.4,  3
2010/07/18,01:12:25.0,-35.118,-71.903,4.4, 44
2010/07/18,01:12:18.5,-29.974,-177.711,4.7, 18
2010/07/18,01:00:18.8,33.626,-117.993,1.9, 13
2010/07/18,00:30:09.0,-33.009,179.591,4.6,231
2010/07/17,23:49:58.2,40.304,-124.451,2.9, 19
2010/07/17,23:42:14.0, 3.843,126.789,4.6, 56
2010/07/17,21:37:03.4,32.200,-115.27,3.1,  4
2010/07/17,21:34:14.0,64.157,-154.002,3.0, 14
2010/07/17,20:51:13.9,-26.202,-177.296,4.6,107
2010/07/17,20:38:31.2,-20.328, 66.958,4.5, 10
2010/07/17,20:35:31.2,-54.295,-136.74,5.2, 10
2010/07/17,18:08:47.0,30.584,142.177,4.6,  2
2010/07/17,17:03:59.5, 3.485,126.030,4.4,105
2010/07/17,16:54:26.8,17.752,-65.438,2.8, 24
2010/07/17,16:20:01.5,-15.661,-175.223,5.6, 10
2010/07/17,15:13:36.6,36.538, 71.333,4.5,116
2010/07/17,14:47:42.6,52.731,-169.645,3.0,  4
2010/07/17,14:44:15.2,52.692,-169.708,4.1,  6
2010/07/17,13:19:02.6,61.797,-150.587,2.5, 52
2010/07/17,11:38:45.5,51.295,-178.255,2.8, 26
2010/07/17,11:22:40.1,51.030,179.508,2.6,  9
2010/07/17,11:11:14.3,22.403,123.725,4.3, 10
2010/07/17,10:39:44.0,57.980,-139.326,2.9,  7
2010/07/17,09:04:17.2,23.437,121.696,4.8, 55
2010/07/17,08:59:32.9,18.441,-62.363,4.9, 36
2010/07/17,07:01:40.6,19.258,-73.034,4.2, 10
2010/07/17,06:53:32.7,32.156,-115.208,2.8,  8
2010/07/17,06:07:42.8,-24.721,-69.839,5.5, 49
2010/07/17,05:03:20.1,16.543,-46.495,4.7, 10
2010/07/17,04:44:49.9,16.593,-46.493,4.8, 10
2010/07/17,04:34:21.4,16.559,-46.612,4.5, 10
2010/07/17,04:34:00.5,-20.676,-178.859,4.8,608
2010/07/17,03:42:39.0,33.569,-118.289,2.3,  2
2010/07/17,03:39:18.0,-36.837,-73.357,4.2, 25
2010/07/17,02:30:36.0,39.328, 24.032,4.0, 13
2010/07/17,01:39:40.0,-35.532,-72.732,4.4, 34
2010/07/17,01:33:18.9,24.956,126.812,4.3, 27
2010/07/17,01:03:49.7,-5.777,147.109,5.0, 70
2010/07/17,00:41:44.7,12.203,143.969,4.5, 10
2010/07/16,19:45:48.0,51.737,-179.283,2.9,  5
2010/07/16,19:30:43.6,-38.098,-73.683,4.3, 14
2010/07/16,18:53:10.4,39.340, 23.992,4.9,  9
2010/07/16,18:47:38.6, 9.533,126.292,4.6, 82
2010/07/16,18:47:24.1,-25.207,179.806,4.5,509
2010/07/16,18:05:38.6,-2.047,136.314,4.1, 23
2010/07/16,17:28:35.1, 9.975, 93.965,4.0, 35
2010/07/16,17:26:20.0,36.493,-89.561,2.5,  9
2010/07/16,17:17:15.5,16.752,-99.293,4.0, 16
2010/07/16,16:03:11.1,-23.342,-66.559,4.4,200
2010/07/16,15:29:59.7,32.567,-115.728,3.2,  3
2010/07/16,14:44:53.3,-8.263,118.394,3.7, 10
2010/07/16,13:51:19.7,54.686,164.439,4.3, 24
2010/07/16,12:47:39.7,-22.655,-67.696,4.1,133
2010/07/16,12:47:38.3,-37.725,-73.146,4.6, 30
2010/07/16,12:05:32.6,32.187,-115.267,3.0,  8
2010/07/16,10:57:28.0,47.546,-121.867,1.4, 23
2010/07/16,09:14:36.4,-32.733,-178.574,4.2, 35
2010/07/16,09:04:46.5,39.187,-77.286,3.4,  5
2010/07/16,08:11:01.9,36.810, 26.910,4.9,165
2010/07/16,07:51:40.0,-5.357,146.470,4.2, 35
2010/07/16,05:58:26.4,-8.234,118.591,4.9, 48
2010/07/16,05:45:52.5,-8.275,118.584,5.0, 40
2010/07/16,05:09:17.6,51.465,179.614,4.4, 68
2010/07/16,04:37:30.0,53.615,-158.601,4.2, 22
2010/07/16,03:33:05.9,56.027,-153.188,2.6, 29
2010/07/16,03:09:31.7,18.091,-67.911,3.1,131
2010/07/16,03:05:44.5, 1.272,126.466,4.7, 62
2010/07/16,03:04:19.7,18.698,-108.554,4.1, 10
2010/07/16,02:25:24.0,-21.296,-68.262,5.0,121
2010/07/16,01:10:52.4,31.856,-114.983,3.1, 12
2010/07/16,01:05:17.7,52.130,-176.125,3.3,142
2010/07/16,00:48:51.3, 3.996,125.832,4.8,160
2010/07/16,00:16:49.8,19.493,-66.291,3.1, 14
2010/07/16,00:06:45.0,12.865,-88.493,4.9, 88
2010/07/15,23:54:20.3,38.815,-122.815,3.8,  2
2010/07/15,23:13:52.1,32.169,-115.223,3.0, 10
2010/07/15,22:57:01.0,-35.16,-72.905,4.8, 25
2010/07/15,22:39:21.2,32.280,-115.328,3.0, 10
2010/07/15,21:52:52.7,52.618,-169.989,3.4,  1
2010/07/15,21:18:37.0,42.814,145.070,4.6, 73
2010/07/15,20:28:10.7,52.447,160.452,4.8, 43
2010/07/15,20:11:45.2,-6.61,154.67 ,4.4, 25
2010/07/15,19:33:55.3,-21.459,-175.762,4.6,159
2010/07/15,18:28:38.8, 0.472,121.515,4.5, 95
2010/07/15,17:42:24.9,-18.727,168.930,4.6,144
2010/07/15,16:31:53.6,24.059,122.414,4.0, 19
2010/07/15,15:43:10.8,51.516, 15.903,4.1,  5
2010/07/15,15:35:11.8,36.526, 70.875,4.4,142
2010/07/15,15:31:43.5,38.819,-122.807,4.0,  3
2010/07/15,15:23:08.7,-22.96,172.125,4.7, 22
2010/07/15,14:42:43.1,-22.672,-174.893,4.8, 35
2010/07/15,12:39:35.2,-22.662,171.717,4.6, 58
2010/07/15,12:07:05.1,-36.687,177.546,4.5,171
2010/07/15,09:25:01.1,53.365,-164.235,3.6, 17
2010/07/15,08:32:39.3,32.185,-115.193,2.9, 10
2010/07/15,07:36:32.1,-5.112,104.387,4.2, 71
2010/07/15,06:18:33.2,19.150,-66.651,2.5, 53
2010/07/15,05:50:56.3,14.218,-92.281,4.0, 26
2010/07/15,05:34:17.0,-36.675,-73.073,4.4, 30
2010/07/15,04:46:38.1,53.288,-167.251,2.6, 61
2010/07/15,04:23:34.4,50.098,177.791,3.8,  5
2010/07/15,04:19:23.0,-29.87,-71.529,4.5, 50
2010/07/15,01:33:34.3,-34.124,-71.978,4.2, 35
2010/07/15,01:30:32.1,22.272, 93.595,4.6, 67
2010/07/15,01:02:02.0,-38.133,-74.169,5.0, 27
2010/07/15,00:36:02.0,-34.153,-72.303,5.2,  9
2010/07/15,00:19:21.4,11.121,146.018,4.6, 35
2010/07/14,23:53:15.3,53.050,-168.695,2.7,106
2010/07/14,23:44:09.0,-4.707,154.207,4.3, 74
2010/07/14,23:16:08.2,52.712,-170.868,2.9, 53
2010/07/14,22:38:18.6,34.129,-117.44,2.9,  8
2010/07/14,22:28:41.6,37.736,-122.132,2.7,  7
2010/07/14,22:13:51.5,53.285,-164.16,2.8,  8
2010/07/14,22:02:31.5,53.300,-164.198,2.9, 20
2010/07/14,21:20:27.0,-38.116,-73.606,4.2, 44
2010/07/14,21:19:30.1,36.804, 97.484,4.4, 35
2010/07/14,21:11:23.5,-38.217,178.316,4.4, 17
2010/07/14,21:08:29.4,32.203,-115.257,3.2, 10
2010/07/14,21:00:02.2,-15.498,-173.085,4.6, 10
2010/07/14,17:30:32.9,32.185,-115.242,3.1, 10
2010/07/14,16:31:12.0,-4.526,152.048,4.4,146
2010/07/14,15:45:07.1,28.280,131.539,4.3,  6
2010/07/14,15:39:17.1,16.254,-97.877,4.0,  8
2010/07/14,15:17:27.9,32.277,-115.353,3.9, 10
2010/07/14,15:05:50.4,-38.224,-73.23,5.8, 35
2010/07/14,14:45:33.0,-56.33,-142.48,4.4, 10
2010/07/14,13:40:23.4,55.336,-163.811,2.8,262
2010/07/14,13:24:06.0,36.851,-98.222,2.7,  5
2010/07/14,13:21:59.4,-64.54,174.14 ,4.6, 10
2010/07/14,12:46:11.9,53.062,-167.03,2.7, 25
2010/07/14,12:44:17.8,-38.044,-73.474,4.9, 27
2010/07/14,12:36:14.8,-5.89,146.715,4.3, 80
2010/07/14,12:34:05.2,18.022,-65.326,3.4,  8
2010/07/14,11:01:27.2,51.811,-176.113,5.6, 51
2010/07/14,10:52:15.2,16.225,-98.129,4.3,  5
2010/07/14,10:49:13.7,-5.749,152.144,4.4, 35
2010/07/14,10:33:52.9,-38.12,-73.673,4.4, 35
2010/07/14,09:54:02.9,-38.015,-73.535,4.4, 35
2010/07/14,09:40:00.7,52.091,-170.477,2.8, 10
2010/07/14,09:19:40.0,-38.187,-73.525,4.6, 28
2010/07/14,09:19:10.8,17.869,-97.5,4.6, 64
2010/07/14,09:10:54.1,52.320,-162.625,2.7, 10
2010/07/14,08:42:37.9,25.834,128.404,4.3, 10
2010/07/14,08:32:21.4,-38.067,-73.31,6.6, 22
2010/07/14,08:25:16.1, 1.398,126.452,4.3, 54
2010/07/14,08:21:14.3,-38.099,-73.412,5.1, 35
2010/07/14,07:09:34.8,32.230,-115.292,3.6,  6
2010/07/14,06:19:19.2,-1.874,100.107,4.4, 35
2010/07/14,04:55:23.5,-7.829,158.768,4.6, 35
2010/07/14,04:24:53.0,15.160,-96.14,4.2, 16
2010/07/14,04:14:52.0,60.480,-151.071,3.0, 46
2010/07/14,03:21:11.1,32.168,-115.217,3.2, 10
2010/07/14,01:26:51.1,32.328,-115.338,3.1,  5
2010/07/14,01:21:44.5,32.335,-115.334,3.2,  7
2010/07/14,00:40:11.3,55.529,-154.335,2.5, 25
2010/07/14,00:35:34.1,-6.45,130.590,4.2,131
2010/07/14,00:28:28.3,51.033,-179.707,2.6, 26
2010/07/13,23:56:30.5,-2.433,138.795,5.7, 31
2010/07/13,22:21:05.2, 1.369, 97.182,5.0, 43
2010/07/13,22:00:46.0,-33.925,-71.315,3.6, 50
2010/07/13,21:23:57.8,-37.281,-179.371,4.2, 98
2010/07/13,21:12:31.0,-27.896,-70.724,4.7, 67
2010/07/13,20:36:19.7,45.238,150.814,4.7, 58
2010/07/13,20:09:11.3,52.544,-165.02,2.8, 29
2010/07/13,19:27:51.0,-4.11,-78.292,4.5,114
2010/07/13,19:15:47.5,-4.247,143.263,4.8,107
2010/07/13,16:52:21.8,-2.427,101.496,4.4,  7
2010/07/13,16:33:05.1,-27.061,-177.234,4.8,102
2010/07/13,14:24:18.1,-9.597,107.209,4.4,  7
2010/07/13,11:24:30.1,60.484,-152.912,3.0,154
2010/07/13,11:23:08.8,-33.992,-72.012,4.3, 39
2010/07/13,08:39:05.8, 7.629, 91.990,4.4, 35
2010/07/13,08:34:21.7,29.590,142.862,4.6, 10
2010/07/13,08:18:44.4,-46.21,165.709,4.7, 22
2010/07/13,07:51:23.2,-40.511,173.551,4.7,149
2010/07/13,05:57:04.4,16.960,-94.426,4.2,139
2010/07/13,05:29:37.3,-23.345,-179.732,4.6,534
2010/07/13,05:23:08.3,17.923,-65.505,3.1, 10
2010/07/13,04:26:25.2, 1.394, 97.144,5.2, 33
2010/07/13,04:24:43.2, 1.315, 97.152,4.9, 40
2010/07/13,04:07:06.0,34.257, 96.449,4.4, 38
2010/07/13,03:56:07.0,18.355,-65.497,2.8, 11
2010/07/13,03:36:39.6,-11.952,166.511,4.1,141
2010/07/13,03:18:10.0,36.230, 21.740,4.6, 45
2010/07/13,03:03:23.2,38.792,-122.756,3.2,  3
2010/07/13,02:51:19.0,61.514,-150.739,3.0, 69
2010/07/13,02:43:37.2,33.811,141.607,4.3, 21
2010/07/13,01:21:56.4,56.669,-155.037,2.5, 34
2010/07/13,01:08:46.7,55.403,-154.44,3.0, 47
2010/07/12,23:52:44.7,18.013,146.504,4.8, 85
2010/07/12,23:13:29.3,52.532,-163.354,3.1, 43
2010/07/12,23:09:34.4, 0.336, 98.854,4.5, 76
2010/07/12,22:41:06.2, 3.022, 96.142,4.4, 35
2010/07/12,22:13:13.4,39.562,-123.394,2.9,  7
2010/07/12,22:11:39.0,31.923,-114.988,3.6, 12
2010/07/12,21:21:31.7,-26.44,-177.295,4.7,103
2010/07/12,21:14:30.7,-15.047,-173.67,4.6, 10
2010/07/12,21:10:13.0,32.681,-115.927,3.2,  4
2010/07/12,21:02:07.3, 2.121, 96.696,4.7, 38
2010/07/12,19:55:11.4,32.496,-115.627,2.9,  2
2010/07/12,19:24:04.0,-43.45, 39.932,5.2, 10
2010/07/12,18:57:02.1,51.397,-167.723,2.7, 32
2010/07/12,17:57:36.9,10.340,-86.599,4.4, 25
2010/07/12,16:53:06.8, 6.619,123.397,5.3,618
2010/07/12,16:37:48.0,19.306,-155.22,3.1, 10
2010/07/12,15:27:14.7,32.353,-115.442,2.8,  6
2010/07/12,15:15:12.7,40.681,-124.614,3.1, 24
2010/07/12,15:04:32.2,21.479,143.784,4.2, 40
2010/07/12,14:52:11.8,32.033,-115.31,2.8,  6
2010/07/12,14:39:29.0,38.478,-119.316,2.6, 12
2010/07/12,14:35:15.5,28.877, 66.495,4.1,  2
2010/07/12,13:28:25.5,-37.23,178.54 ,4.2, 47
2010/07/12,13:16:27.6, 7.664, 91.909,4.2, 40
2010/07/12,12:44:48.6,-17.014,-69.992,4.7,106
2010/07/12,12:00:31.2,-30.202,-177.734,4.9, 10
2010/07/12,11:45:21.2,32.262,-115.352,2.8,  4
2010/07/12,10:59:14.1,-40.863,172.834,4.2,220
2010/07/12,10:57:53.8,32.211,-115.505,2.9,  4
2010/07/12,10:09:10.2,19.467,-66.238,3.2, 65
2010/07/12,10:06:45.8,72.942,123.308,4.9, 29
2010/07/12,10:00:28.5,32.662,-115.873,2.9, 13
2010/07/12,09:42:51.1,19.410,-66.325,3.3, 72
2010/07/12,09:20:14.6,19.522,-66.293,3.0, 42
2010/07/12,09:14:47.2,19.614,-66.282,3.4, 76
2010/07/12,09:10:02.1,19.565,-66.42,3.6, 43
2010/07/12,09:08:51.3,19.492,-66.342,4.3, 18
2010/07/12,09:06:56.9,51.474,-178.493,2.7, 26
2010/07/12,08:44:49.1,45.532,152.759,4.4, 12
2010/07/12,08:38:17.4,-8.619,119.253,4.7,117
2010/07/12,08:37:51.8,32.139,-115.174,3.2, 12
2010/07/12,08:29:43.1,-22.804, 69.231,4.3, 10
2010/07/12,08:15:56.2,26.948,127.726,4.7, 64
2010/07/12,07:14:59.5, 1.295,125.607,4.3, 74
2010/07/12,05:50:29.2,33.478,-116.442,3.3,  9
2010/07/12,03:38:16.3,19.365,-65.177,3.2,121
2010/07/12,02:51:25.0,59.936,-153.703,2.8,165
2010/07/12,01:27:40.6,-36.812,-73.781,4.5, 35
2010/07/12,01:24:41.0,19.032,-67.525,2.8,  5
2010/07/12,00:11:21.2,-22.146,-68.199,6.3,115
2010/07/11,23:29:39.4,32.512,-115.655,2.8,  3
2010/07/11,23:27:06.7,52.067,-169.506,2.6, 29
2010/07/11,21:08:25.4, 7.596, 91.898,5.2, 43
2010/07/11,21:06:56.9, 7.571, 91.893,4.9, 18
2010/07/11,20:44:36.5, 7.609, 91.895,4.8, 35
2010/07/11,19:54:02.5,13.699,120.774,4.0,125
2010/07/11,19:33:14.5,-58.762,-27.802,4.5,300
2010/07/11,19:15:33.2,54.004,-165.132,3.5, 92
2010/07/11,18:47:46.5,53.639,-164.916,2.5, 57
2010/07/11,16:58:38.5,-37.133,176.695,4.1,333
2010/07/11,16:28:15.0,-22.867,-68.659,4.5, 98
2010/07/11,16:05:23.0,-7.63,-13.466,4.6, 10
2010/07/11,14:59:29.9,30.996,142.155,4.2, 10
2010/07/11,14:42:37.0,-26.717,-176.255,4.4, 38
2010/07/11,14:32:51.2,32.670,-115.869,3.1,  8
2010/07/11,14:15:34.2,35.868,  5.426,4.4, 10
2010/07/11,13:23:40.1,-38.965,177.353,5.0, 38
2010/07/11,13:14:44.1,32.203,-115.317,3.2,  8
2010/07/11,12:07:50.3,53.524,-164.797,4.2, 26
2010/07/11,10:37:52.4, 6.241,-77.723,4.3, 35
2010/07/11,10:28:44.9,53.599,-164.853,2.9, 52
2010/07/11,09:45:47.6,-25.198,-175.543,4.7, 35
2010/07/11,09:41:42.5,-17.352,167.899,4.5, 35
2010/07/11,08:58:38.5,33.852,-118.446,2.2, 11
2010/07/11,08:36:27.7,-14.982,-73.207,4.7, 86
2010/07/11,07:21:12.2,51.282,-179.859,2.6,  9
2010/07/11,07:09:43.4, 3.398,126.295,4.7, 35
2010/07/11,07:07:29.2,56.975,-153.998,3.6, 39
2010/07/11,06:58:25.3,11.364,141.539,4.4, 35
2010/07/11,06:41:30.7,15.994,-97.693,4.0, 16
2010/07/11,06:41:01.7,-6.785,127.022,4.7,428
2010/07/11,06:37:38.2,15.976,-97.689,4.3, 16
2010/07/11,06:22:03.9,50.040,-130.26,3.9, 10
2010/07/11,05:18:59.0,-3.159,100.438,4.4, 35
2010/07/11,04:20:29.3,13.078,143.991,4.4,109
2010/07/11,03:34:52.2,-17.874,-178.681,4.6,568
2010/07/11,03:06:19.9,51.520,-175.712,2.6, 32
2010/07/11,03:00:05.5,-30.813,-178.268,4.9, 60
2010/07/11,02:57:28.1,52.366,-170.455,2.6, 25
2010/07/11,02:24:05.8,-61.953, 46.445,5.1, 10
2010/07/11,02:16:18.7,43.282,-127.028,3.6, 10
2010/07/11,02:00:04.2,36.357,141.124,4.6, 37
2010/07/11,01:31:07.3,-16.503,-173.159,4.7, 10
2010/07/11,01:12:28.4,11.047,146.078,4.6, 10
2010/07/11,00:23:13.7,-10.331, 66.424,4.4, 10
2010/07/10,23:38:23.4,-10.32, 66.29 ,4.4, 10
2010/07/10,23:29:33.1,-10.3, 66.519,4.5, 10
2010/07/10,23:17:45.7,-22.688,-177.42,4.6,290
2010/07/10,23:04:22.6,-30.582,-179.944,5.1,406
2010/07/10,22:29:08.7,-6.196,147.573,4.6, 68
2010/07/10,21:35:57.9,-15.171,-173.426,4.9,  0
2010/07/10,21:22:46.4,-30.277,-177.593,4.9, 10
2010/07/10,20:42:58.3,51.609,-175.288,3.1, 26
2010/07/10,20:38:10.6,51.753,-175.307,4.5, 60
2010/07/10,20:27:27.8,53.510,-164.833,3.1, 25
2010/07/10,20:02:21.9,-3.233,139.974,4.8,110
2010/07/10,19:15:56.9,53.555,-164.832,2.9, 25
2010/07/10,18:58:25.9,53.694,-164.908,4.6, 44
2010/07/10,18:36:42.0,-4.08,121.851,4.2, 22
2010/07/10,17:44:47.5, 4.831, 94.996,4.4, 68
2010/07/10,16:04:30.3,40.425,-123.568,3.8, 32
2010/07/10,15:42:28.3,15.304,-94.508,4.2, 17
2010/07/10,14:49:50.9,-25.261,-176.538,5.0, 73
2010/07/10,14:37:27.5,33.472,-116.522,2.8, 13
2010/07/10,14:06:10.8,-8.11,106.98 ,3.9, 35
2010/07/10,13:24:53.8,33.107,-116.424,2.8,  9
2010/07/10,13:23:35.2,17.815,-95.232,4.2,123
2010/07/10,12:54:19.9,-7.863,158.709,5.7, 47
2010/07/10,12:26:22.2,60.148,-153.262,3.0,142
2010/07/10,11:59:26.1,53.808,-163.896,3.2, 25
2010/07/10,11:43:32.7,11.143,145.999,6.3, 13
2010/07/10,10:34:05.5,19.140,-66.432,2.8, 18
2010/07/10,10:15:45.1,29.318, 86.981,4.6, 42
2010/07/10,09:43:35.4,-33.165,-179.105,4.6, 62
2010/07/10,09:17:54.1,-6.252,154.308,4.1, 66
2010/07/10,09:12:30.0,-6.2,154.300,4.7, 79
2010/07/10,08:59:49.1,-46.906,-10.615,4.7, 10
2010/07/10,08:42:28.6,-10.532,161.338,5.0, 60
2010/07/10,07:18:56.4,37.071,-105.09,2.6,  5
2010/07/10,07:14:22.0,-6.215,105.960,4.7,111
2010/07/10,06:18:23.6,-39.923,-16.526,5.0, 10
2010/07/10,05:39:43.0,14.006,145.024,5.6,136
2010/07/10,03:38:44.6,65.476,-162.38,3.1, 20
2010/07/10,03:33:41.5,36.791,-118.195,3.1,  6
2010/07/10,03:16:18.7,30.075, 79.608,4.6, 13
2010/07/10,03:11:21.9,40.298,-124.332,2.8,  8
2010/07/10,03:04:52.4,-16.664,-174.1,4.6, 65
2010/07/10,02:58:26.1,61.914,-150.426,2.9, 49
2010/07/10,02:40:55.3,28.498,141.892,4.2, 54
2010/07/10,02:08:28.2,15.475,-92.616,4.6,119
2010/07/10,01:42:18.3,-6.853,148.184,4.5, 42
2010/07/10,01:21:39.3,-35.676,-73.262,4.5, 27
2010/07/10,01:02:37.9,-6.27,103.798,4.5, 48
2010/07/10,00:04:28.0,61.058,-151.448,3.3, 74
2010/07/09,23:56:34.4,40.417,-125.024,2.8, 16
2010/07/09,23:37:41.2,53.527,-164.838,2.8, 26
2010/07/09,23:33:47.3,53.569,-164.966,2.7, 21
2010/07/09,22:57:17.8,-46.06,-75.589,5.1, 15
2010/07/09,22:15:10.3,41.171, 20.034,4.9, 22
2010/07/09,21:38:56.5,51.126,-178.415,2.6,  7
2010/07/09,20:50:14.0,10.606,-61.838,4.1, 40
2010/07/09,20:49:30.2,16.036,-98.15,4.1, 10
2010/07/09,20:41:03.3,23.641,103.193,4.3, 10
2010/07/09,20:40:31.8,-5.371,154.376,4.7,112
2010/07/09,20:40:00.1,-55.841,-26.201,4.8, 16
2010/07/09,18:43:39.8,34.101,-117.312,2.7, 16
2010/07/09,18:30:51.8,-0.397, 29.558,4.4, 10
2010/07/09,18:25:06.6,35.223, 69.238,4.1, 10
2010/07/09,18:13:08.5,-4.831,145.696,4.7, 52
2010/07/09,16:56:30.1,-6.005,147.076,5.0, 10
2010/07/09,15:17:48.3,52.164,142.123,5.1, 23
2010/07/09,14:45:14.8,-6.202,148.037,4.7, 35
2010/07/09,14:36:15.4,16.020,-98.126,4.1,  3
2010/07/09,13:13:03.3,17.231,-94.761,4.2,135
2010/07/09,13:05:14.7,61.770,-147.018,2.5, 39
2010/07/09,11:40:29.4,19.010,-64.734,2.7, 14
2010/07/09,11:24:43.1,-49.339,120.952,4.3, 10
2010/07/09,11:16:15.9,-49.284,120.832,5.2, 10
2010/07/09,10:13:38.7,-6.04,105.495,5.1, 68
2010/07/09,09:46:39.3,18.686,-66.427,2.9, 58
2010/07/09,09:25:04.7,-7.129,155.900,4.8,110
2010/07/09,09:11:56.6,21.486,144.200,4.0, 10
2010/07/09,08:46:00.1,-6.413,-107.379,4.6, 10
2010/07/09,08:42:26.9,38.753,-122.71,3.0,  2
2010/07/09,08:39:05.6,-6.335,-107.518,4.5, 10
2010/07/09,05:31:08.3,61.803,-150.485,2.7, 16
2010/07/09,05:21:12.8,30.453,142.367,4.2, 10
2010/07/09,04:25:35.0,-57.265,-24.459,4.4, 10
2010/07/09,04:15:11.7,-5.565,153.879,4.7, 44
2010/07/09,03:27:39.2,32.489,-115.624,3.2,  4
2010/07/09,02:10:32.7,32.315,-115.392,3.2,  8
2010/07/09,02:08:40.3,11.168, 93.358,4.2,107
2010/07/09,01:30:46.4,36.102,-117.709,3.2,  2
2010/07/09,00:41:19.5,24.753,122.596,5.4,126
2010/07/09,00:03:16.9,-1.809,151.968,4.8, 32
2010/07/08,23:30:26.5,12.083,-87.139,4.3, 36
2010/07/08,22:25:23.5,51.290,-177.982,2.8, 24
2010/07/08,21:55:03.2,-49.274,120.826,4.5, 10
2010/07/08,21:27:31.3,51.209,-177.948,4.1, 31
2010/07/08,21:22:48.7,53.889,-166.47,2.6,  8
2010/07/08,21:17:16.2,21.465,143.986,4.1, 60
2010/07/08,20:18:34.5,61.578,-151.646,2.9, 79
2010/07/08,20:15:20.2,-8.918,121.872,4.9,105
2010/07/08,19:43:37.8,24.421,122.110,5.3, 25
2010/07/08,18:13:15.5,-0.01,123.436,4.5,155
2010/07/08,17:50:13.7,35.210,141.347,4.5, 10
2010/07/08,16:31:27.0,10.357,-84.342,4.4, 45
2010/07/08,16:31:17.0,37.132,-113.453,3.3,  8
2010/07/08,15:37:10.6,-56.123,-27.131,4.7,104
2010/07/08,15:12:52.3,-7.209,146.154,4.3,181
2010/07/08,13:46:58.4,14.372, 93.260,5.2, 35
2010/07/08,12:48:21.9,-24.007,-179.788,5.4,511
2010/07/08,12:26:27.4,52.460,-172.62,3.7, 50
2010/07/08,12:23:28.5,42.587,144.355,4.7, 58
2010/07/08,11:34:45.6,-2.964,102.139,4.4, 64
2010/07/08,08:40:33.9,-40.401,175.906,4.3, 31
2010/07/08,08:11:38.0,-1.739,136.387,4.0, 10
2010/07/08,07:24:02.6,19.044,-67.107,2.5,  4
2010/07/08,06:47:46.0,-0.575,131.702,4.1, 37
2010/07/08,06:32:52.1,-47.882,102.677,4.7, 10
2010/07/08,05:49:43.8,-34.488,-71.844,4.7, 35
2010/07/08,05:23:47.9,-16.905,-174.575,4.4,164
2010/07/08,04:55:17.0,-5.62,153.815,4.9, 71
2010/07/08,04:03:41.2,51.076,-176.866,2.9, 26
2010/07/08,03:39:35.9,-1.78,136.357,4.3, 10
2010/07/08,03:35:54.6,32.694,-115.957,2.8,  5
