Src,EqId,Version,Datetime,Lat,Lon,Magnitude,Depth,NST,Region
us,b0009w7n,?,"Wednesday, May 23, 2012 10:24:07 UTC",-1.708,-77.749,4.6,161.3,?,"20km E of Palora, Ecuador"
ak,10478415,?,"Wednesday, May 23, 2012 09:35:29 UTC",59.0267,-152.9283,4.6,69.7,?,"102km SW of Homer, Alaska"
us,b0009w6m,?,"Wednesday, May 23, 2012 09:28:55 UTC",-23.869,-66.665,4.3,194.6,?,"52km NW of San Antonio de los Cobres, Argentina"
ak,10478400,?,"Wednesday, May 23, 2012 08:12:20 UTC",55.616,-161.5104,3.2,12.1,?,"71km WNW of Sand Point, Alaska"
ak,10478509,?,"Wednesday, May 23, 2012 07:13:39 UTC",55.5998,-161.468,2.8,8.3,?,"67km WNW of Sand Point, Alaska"
ak,10478377,?,"Wednesday, May 23, 2012 06:47:46 UTC",55.5734,-161.4921,2.9,13.2,?,"68km WNW of Sand Point, Alaska"
us,b0009w4h,?,"Wednesday, May 23, 2012 06:37:42 UTC",-29.887,-177.138,4.8,10,?,"100km SE of Raoul Island, New Zealand"
us,b0009w3p,?,"Wednesday, May 23, 2012 05:32:46 UTC",-6.95,35.837,4.3,10,?,"29km NNE of Izazi, Tanzania"
us,2012ayaf,?,"Wednesday, May 23, 2012 03:49:46 UTC",36.569,70.366,4.2,208.8,?,"45km E of Farkhar, Afghanistan"
us,b0009w1d,?,"Wednesday, May 23, 2012 01:46:50 UTC",39.206,20.73,4.5,11.5,?,"5km NNW of Louros, Greece"
us,b0009w11,?,"Wednesday, May 23, 2012 01:04:32 UTC",-16.806,-70.886,5,101.4,?,"30km N of Torata, Peru"
us,b0009w0r,?,"Wednesday, May 23, 2012 00:39:28 UTC",-6.69,127.488,4.5,415.6,?,"295km NE of Dili, East Timor"
nc,71790071,?,"Tuesday, May 22, 2012 23:16:35 UTC",40.8732,-124.2938,2.8,22.8,?,"13km NW of Eureka, California"
us,2012axch,?,"Tuesday, May 22, 2012 23:07:24 UTC",1.062,91.64,4.1,10,?,"North Indian Ocean"
us,2012axa4,?,"Tuesday, May 22, 2012 20:09:40 UTC",30.158,139.853,4.2,212.8,?,"Izu Islands, Japan region"
us,b0009vju,?,"Tuesday, May 22, 2012 18:45:28 UTC",31.101,131.348,4.6,42.6,?,"41km SSE of Kushima, Japan"
pr,12143001,?,"Tuesday, May 22, 2012 18:09:08 UTC",19.437,-68.535,3.1,79,?,"73km NE of Miches, Dominican Republic"
nc,71789946,?,"Tuesday, May 22, 2012 17:18:45 UTC",40.2918,-124.352,2.6,20.2,?,"31km SW of Rio Dell, California"
us,2012axb9,?,"Tuesday, May 22, 2012 15:14:31 UTC",-36.763,78.74,4.6,10,?,"160km NE of Amsterdam Island, "
ci,15153497,?,"Tuesday, May 22, 2012 15:06:24 UTC",32.6768,-115.7032,4,8.9,?,"12km S of Seeley, California"
us,2012axau,?,"Tuesday, May 22, 2012 14:47:09 UTC",-21.412,-68.54,4.1,100.6,?,"123km NNE of Calama, Chile"
ci,15153481,?,"Tuesday, May 22, 2012 14:40:40 UTC",34.1667,-118.3553,2.6,13.8,?,"3km N of Universal City, California"
us,2012axb5,?,"Tuesday, May 22, 2012 13:54:19 UTC",-19.101,168.773,4.3,48.1,?,"71km NW of Isangel, Vanuatu"
ak,10477804,?,"Tuesday, May 22, 2012 12:09:20 UTC",52.7528,-163.8255,3.1,10,?,"201km SE of Akutan, Alaska"
us,b0009v7a,?,"Tuesday, May 22, 2012 11:40:52 UTC",-5.36,147.296,4.5,152.5,?,"151km NNW of Finschhafen, Papua New Guinea"
hv,60347236,?,"Tuesday, May 22, 2012 11:10:05 UTC",19.4147,-155.3138,2.5,6.3,?,"8km WSW of Volcano, Hawaii"
us,b0009v6y,?,"Tuesday, May 22, 2012 11:06:43 UTC",-4.496,133.868,4.7,36.9,?,"145km NNW of Dobo, Indonesia"
pr,12143000,?,"Tuesday, May 22, 2012 09:34:02 UTC",19.1009,-65.3529,3,8.5,?,"88km N of Culebra, Puerto Rico"
us,b0009v4s,?,"Tuesday, May 22, 2012 09:30:53 UTC",10.333,-86.396,4.2,36,?,"84km WSW of Sardinal, Costa Rica"
ak,10477783,?,"Tuesday, May 22, 2012 09:19:31 UTC",52.7119,-169.4171,3.2,8.5,?,"44km SW of Nikolski, Alaska"
us,b0009v46,?,"Tuesday, May 22, 2012 09:02:40 UTC",-23.525,-179.314,4.9,559.9,?,"South of the Fiji Islands"
ci,15153353,?,"Tuesday, May 22, 2012 08:49:49 UTC",32.6185,-115.718,2.6,9,?,"13km WNW of Progreso, Mexico"
us,b0009v3j,?,"Tuesday, May 22, 2012 08:16:33 UTC",39.824,143.381,4.4,40.3,?,"124km E of Miyako, Japan"
us,b0009v2p,?,"Tuesday, May 22, 2012 07:18:33 UTC",39.665,143.199,4.8,37,?,"107km E of Miyako, Japan"
us,2012axcm,?,"Tuesday, May 22, 2012 07:08:38 UTC",27.834,66.362,4.3,38,?,"29km WNW of Khuzdar, Pakistan"
ak,10477743,?,"Tuesday, May 22, 2012 05:33:50 UTC",51.7983,-175.5385,3.2,218.6,?,"77km E of Adak, Alaska"
us,b0009v15,?,"Tuesday, May 22, 2012 02:38:52 UTC",2.338,126.666,5.1,69.4,?,"163km WNW of Tobelo, Indonesia"
us,b0009v11,?,"Tuesday, May 22, 2012 02:13:29 UTC",42.605,23.0338,4.3,9.26,?,"0km N of Pernik, Bulgaria"
us,b0009v0k,?,"Tuesday, May 22, 2012 01:30:50 UTC",42.676,23.008,4.6,8.5,?,"8km NNW of Pernik, Bulgaria"
ak,10481807,?,"Tuesday, May 22, 2012 01:02:34 UTC",51.3682,-176.6397,2.5,59.6,?,"56km S of Adak, Alaska"
ak,10481803,?,"Tuesday, May 22, 2012 00:27:11 UTC",50.0999,-179.6204,3.5,29.5,?,"134km SSW of Amatignak Island, Alaska"
us,b0009uyx,?,"Tuesday, May 22, 2012 00:00:32 UTC",42.645,22.999,5.6,10,?,"5km NNW of Pernik, Bulgaria"
us,b0009uyp,?,"Monday, May 21, 2012 23:50:54 UTC",-7.139,129.777,4.6,143.9,?,"192km WNW of Saumlaki, Indonesia"
us,b0009uyb,?,"Monday, May 21, 2012 23:31:06 UTC",5.825,-77.97,4.5,35,?,"76km SW of Mutis, Colombia"
nc,71789621,?,"Monday, May 21, 2012 23:28:42 UTC",38.8272,-122.8522,2.8,2.3,?,"11km W of Cobb, California"
nm,052112c,?,"Monday, May 21, 2012 22:06:26 UTC",36.929,-90.5987,2.9,10.4,?,"24km SSW of Greenville, Missouri"
uw,60405002,?,"Monday, May 21, 2012 21:48:05 UTC",48.3953,-119.6198,2.6,0.5,?,"4km NW of Okanogan, Washington"
us,b0009uvi,?,"Monday, May 21, 2012 21:38:35 UTC",37.93,77.095,4.8,11.9,?,"13km WSW of Yilkiqi, China"
ak,10479040,?,"Monday, May 21, 2012 19:45:36 UTC",69.5742,-169.8852,3.1,20,?,"186km NW of Point Hope, Alaska"
us,b0009uhq,?,"Monday, May 21, 2012 16:37:31 UTC",44.862,11.363,4.6,9,?,"4km SW of Bondeno, Italy"
us,2012awc2,?,"Monday, May 21, 2012 16:35:29 UTC",-19.057,169.103,4.5,35,?,"57km NNW of Isangel, Vanuatu"
ak,10477189,?,"Monday, May 21, 2012 16:33:01 UTC",61.9879,-150.9868,2.8,65.7,?,"56km WNW of Willow, Alaska"
us,2012awc1,?,"Monday, May 21, 2012 16:17:51 UTC",-21.24,169.623,4,35,?,"183km E of Tadine, New Caledonia"
us,2012awar,?,"Monday, May 21, 2012 15:57:10 UTC",48.79,152.499,4.7,83,?,"264km E of Vostok, Russia"
ak,10477151,?,"Monday, May 21, 2012 15:11:56 UTC",62.349,-150.6089,3,64.1,?,"26km W of Talkeetna, Alaska"
ak,10477143,?,"Monday, May 21, 2012 14:53:25 UTC",59.0661,-153.9492,2.5,103.4,?,"93km SE of Old Iliamna, Alaska"
us,2012awcy,?,"Monday, May 21, 2012 14:39:46 UTC",-32.279,-178.358,4.3,10,?,"106km SSE of L'Esperance Rock, New Zealand"
us,2012awcv,?,"Monday, May 21, 2012 13:28:16 UTC",2.565,126.949,4,35,?,"149km NW of Tobelo, Indonesia"
ak,10477094,?,"Monday, May 21, 2012 11:38:11 UTC",60.3007,-153.551,3,179.8,?,"49km WSW of Redoubt Volcano, Alaska"
ci,15152793,?,"Monday, May 21, 2012 10:47:07 UTC",34.9627,-118.577,3.6,9.3,?,"15km SSE of Stallion Springs, California"
us,b0009ubt,?,"Monday, May 21, 2012 10:39:35 UTC",39.497,143.474,4.7,31.1,?,"131km E of Miyako, Japan"
us,b0009ubc,?,"Monday, May 21, 2012 10:17:12 UTC",39.382,143.536,5.1,31.3,?,"136km E of Yamada, Japan"
ci,15152721,?,"Monday, May 21, 2012 09:25:40 UTC",34.4993,-119.2362,2.6,0.9,?,"5km N of Ojai, California"
ci,15152713,?,"Monday, May 21, 2012 09:07:11 UTC",34.4945,-119.2342,2.8,1.2,?,"5km N of Ojai, California"
us,b0009uae,?,"Monday, May 21, 2012 08:39:34 UTC",-23.308,-175.648,4.6,165,?,"230km SSW of `Ohonua, Tonga"
us,b0009u9i,?,"Monday, May 21, 2012 06:30:12 UTC",37.029,143.753,4.5,27.2,?,"249km E of Namie, Japan"
ci,15152625,?,"Monday, May 21, 2012 06:19:58 UTC",33.476,-116.4868,3.4,15.5,?,"19km ESE of Anza, California"
us,b0009u8l,?,"Monday, May 21, 2012 05:15:26 UTC",-31.318,-68.555,4.4,89,?,"13km NNW of Albardon, Argentina"
ci,15152585,?,"Monday, May 21, 2012 04:00:55 UTC",31.7922,-116.0992,2.8,10.2,?,"45km E of Maneadero, Mexico"
us,b0009u7j,?,"Monday, May 21, 2012 04:00:21 UTC",0.641,67.235,4.9,9.9,?,"Carlsberg Ridge"
us,b0009u76,?,"Monday, May 21, 2012 03:39:44 UTC",-15.453,-171.864,4.8,9.9,?,"158km S of Matavai, Samoa"
us,b0009u6v,?,"Monday, May 21, 2012 03:18:44 UTC",27.183,127.386,5.3,84.2,?,"88km NW of Nago, Japan"
ak,10478975,?,"Monday, May 21, 2012 01:37:53 UTC",50.5896,-177.7541,2.6,89.8,?,"121km SE of Amatignak Island, Alaska"
us,b0009u64,?,"Monday, May 21, 2012 01:11:55 UTC",39.451,143.759,4.5,28,?,"155km E of Yamada, Japan"
us,b0009u60,?,"Monday, May 21, 2012 01:03:18 UTC",39.349,144.046,4.5,37.2,?,"180km E of Yamada, Japan"
us,b0009u5n,?,"Monday, May 21, 2012 00:46:14 UTC",39.501,143.436,4.8,26.5,?,"127km E of Yamada, Japan"
ci,15152321,?,"Sunday, May 20, 2012 22:52:15 UTC",33.1815,-115.615,2.5,1.5,?,"11km WNW of Calipatria, California"
us,b0009u4u,?,"Sunday, May 20, 2012 22:45:24 UTC",-20.845,-178.902,4.4,591.2,?,"30km SW of Ndoi Island, Fiji"
us,b0009u3r,?,"Sunday, May 20, 2012 22:21:03 UTC",39.6026,143.6024,5.2,30.36,?,"141km E of Miyako, Japan"
us,b0009u3d,?,"Sunday, May 20, 2012 22:15:45 UTC",-3.2098,143.94,5.1,21.1,?,"51km NE of Wewak, Papua New Guinea"
us,b0009u3p,?,"Sunday, May 20, 2012 22:14:44 UTC",39.4709,143.4642,4.6,25.07,?,"130km E of Yamada, Japan"
us,2012avbk,?,"Sunday, May 20, 2012 21:34:02 UTC",-10.013,162.154,4.7,51.3,?,"55km NNE of Kirakira, Solomon Islands"
us,b0009u0t,?,"Sunday, May 20, 2012 21:15:18 UTC",-19.052,169.392,5,47.6,?,"56km NNE of Isangel, Vanuatu"
ak,10476846,?,"Sunday, May 20, 2012 20:41:04 UTC",54.1986,-165.1682,2.6,79.9,?,"40km E of Akutan, Alaska"
us,b0009tzu,?,"Sunday, May 20, 2012 20:39:54 UTC",-22.1739,-68.3027,4.3,100.1,?,"72km ENE of Calama, Chile"
nc,71788966,?,"Sunday, May 20, 2012 20:25:59 UTC",40.7942,-124.9852,2.9,24.3,?,"65km WNW of Ferndale, California"
ak,10478171,?,"Sunday, May 20, 2012 18:53:10 UTC",65.1775,-161.7942,2.6,22.3,?,"153km NNW of Unalakleet, Alaska"
us,b0009txk,?,"Sunday, May 20, 2012 18:28:34 UTC",31.879,-94.408,2.7,6.1,?,"3km SSW of Timpson, Texas"
us,b0009twv,?,"Sunday, May 20, 2012 17:37:15 UTC",44.885,11.296,4.7,21,?,"5km N of Finale Emilia, Italy"
us,b0009twt,?,"Sunday, May 20, 2012 17:23:27 UTC",9.709,126.173,4.4,64,?,"8km SE of Union, Philippines"
ci,15152225,?,"Sunday, May 20, 2012 17:03:41 UTC",32.1307,-115.7393,2.6,6.7,?,"51km SSW of Progreso, Mexico"
us,b0009tvq,?,"Sunday, May 20, 2012 16:11:36 UTC",2.549,95.907,4.8,36.2,?,"53km W of Sinabang, Indonesia"
ak,10476795,?,"Sunday, May 20, 2012 15:27:08 UTC",61.577,-147.5289,2.7,9.6,?,"74km ESE of Sutton-Alpine, Alaska"
us,2012avd3,?,"Sunday, May 20, 2012 15:13:50 UTC",-49.16,125.258,4.6,10,?,"Western Indian-Antarctic Ridge"
us,2012ava9,?,"Sunday, May 20, 2012 14:34:47 UTC",-15.198,-177.804,4.1,407.8,?,"106km SSE of Sigave, Wallis and Futuna"
us,2012avd2,?,"Sunday, May 20, 2012 13:56:22 UTC",11.891,142.375,4.4,57,?,"292km WSW of Merizo Village, Guam"
us,2012avd1,?,"Sunday, May 20, 2012 13:40:17 UTC",1.41,91.221,4.4,10,?,"North Indian Ocean"
us,b0009tu7,?,"Sunday, May 20, 2012 13:18:02 UTC",44.793,11.427,5,7.9,?,"3km E of Sant'Agostino, Italy"
ci,15152105,?,"Sunday, May 20, 2012 13:00:49 UTC",31.8137,-116.0153,2.5,11.2,?,"53km ENE of Maneadero, Mexico"
us,b0009ttm,?,"Sunday, May 20, 2012 12:54:51 UTC",39.418,143.569,4.6,17.1,?,"139km E of Yamada, Japan"
us,b0009ttc,?,"Sunday, May 20, 2012 12:37:43 UTC",-8.076,107.99,4.8,59,?,"35km SSW of Sindangkerta, Indonesia"
us,b0009tte,?,"Sunday, May 20, 2012 12:36:08 UTC",11.27,125.261,4.6,108.7,?,"15km NNW of Lawa-an, Philippines"
pr,12141002,?,"Sunday, May 20, 2012 12:19:43 UTC",18.9452,-68.0286,2.9,69.9,?,"56km NE of Punta Cana, Dominican Republic"
us,2012aven,?,"Sunday, May 20, 2012 11:50:24 UTC",24.777,-45.777,4.6,10,?,"Northern Mid-Atlantic Ridge"
us,b0009tsn,?,"Sunday, May 20, 2012 11:44:13 UTC",-17.93,-178.224,4.5,598.7,?,"Fiji region"
ci,15152057,?,"Sunday, May 20, 2012 11:32:48 UTC",32.2498,-115.273,2.6,10,?,"10km WNW of Alberto Oviedo Mota, Mexico"
nc,71788691,?,"Sunday, May 20, 2012 11:16:21 UTC",40.2467,-124.1592,2.8,11.4,?,"28km S of Rio Dell, California"
ci,15152041,?,"Sunday, May 20, 2012 10:21:09 UTC",32.2472,-115.2657,3.5,10,?,"10km W of Alberto Oviedo Mota, Mexico"
ak,10476741,?,"Sunday, May 20, 2012 10:18:18 UTC",58.6059,-142.8531,2.5,5,?,"164km S of Cape Yakataga, Alaska"
us,b0009tra,?,"Sunday, May 20, 2012 10:12:22 UTC",44.915,11.132,4.6,5.2,?,"6km ENE of Mirandola, Italy"
us,2012avcd,?,"Sunday, May 20, 2012 09:25:19 UTC",53.804,-164.235,2.6,48.9,?,"107km ESE of Akutan, Alaska"
us,b0009tqr,?,"Sunday, May 20, 2012 09:13:21 UTC",44.879,11.241,4.7,3.1,?,"6km NW of Finale Emilia, Italy"
ak,10476706,?,"Sunday, May 20, 2012 08:55:53 UTC",56.9608,-154.9823,3.8,28.2,?,"88km SW of Larsen Bay, Alaska"
us,b0009tqk,?,"Sunday, May 20, 2012 08:41:45 UTC",39.621,143.086,5,10,?,"97km E of Miyako, Japan"
us,b0009tq3,?,"Sunday, May 20, 2012 08:40:40 UTC",39.582,143.201,5.1,10,?,"107km E of Miyako, Japan"
ak,10476701,?,"Sunday, May 20, 2012 08:34:35 UTC",53.7866,-164.21,2.8,49.8,?,"109km ESE of Akutan, Alaska"
us,b0009tpt,?,"Sunday, May 20, 2012 08:20:59 UTC",39.65,143.147,5.3,17,?,"102km E of Miyako, Japan"
pr,12141001,?,"Sunday, May 20, 2012 07:49:38 UTC",19.5077,-68.5205,3,94.6,?,"80km NE of Miches, Dominican Republic"
us,b0009uu3,?,"Sunday, May 20, 2012 07:20:37 UTC",39.685,143.06,6.3,11,?,"95km E of Miyako, Japan"
us,b0009tnt,?,"Sunday, May 20, 2012 07:19:54 UTC",39.547,143.251,5.6,11,?,"111km E of Miyako, Japan"
us,b0009tn1,?,"Sunday, May 20, 2012 06:54:44 UTC",44.698,151.75,5.1,20.1,?,"East of the Kuril Islands"
us,b0009tmv,?,"Sunday, May 20, 2012 06:44:35 UTC",-20.159,-68.95,4.4,100.9,?,"124km E of Iquique, Chile"
us,b0009tmu,?,"Sunday, May 20, 2012 06:38:34 UTC",-24.615,-70.296,4.4,37.2,?,"88km NNE of Taltal, Chile"
us,b0009tmm,?,"Sunday, May 20, 2012 06:17:28 UTC",52.471,160.765,4.4,40.3,?,"156km ESE of Petropavlovsk-Kamchatskiy, Russia"
us,b0009tlq,?,"Sunday, May 20, 2012 05:29:45 UTC",-6.445,148.849,4.8,35,?,"81km WSW of Kandrian, Papua New Guinea"
us,b0009tla,?,"Sunday, May 20, 2012 05:06:56 UTC",-43.582,172.953,4.1,11.4,?,"26km ESE of Christchurch, New Zealand"
us,b0009tl8,?,"Sunday, May 20, 2012 04:59:57 UTC",6.764,-72.922,4.3,155.4,?,"9km WSW of San Andres, Colombia"
pr,12141000,?,"Sunday, May 20, 2012 03:39:03 UTC",19.309,-67.2055,3.2,32.5,?,"91km NNW of Isabela, Puerto Rico"
us,2012avc2,?,"Sunday, May 20, 2012 03:32:00 UTC",-30.782,-71.353,4.1,47.9,?,"25km SW of Ovalle, Chile"
us,b0009tke,?,"Sunday, May 20, 2012 03:02:49 UTC",44.855,11.133,4.9,10,?,"2km NNW of San Felice sul Panaro, Italy"
us,2012avcy,?,"Sunday, May 20, 2012 02:39:10 UTC",44.894,11.261,4.3,5.2,?,"7km NNW of Finale Emilia, Italy"
us,2012avcx,?,"Sunday, May 20, 2012 02:37:52 UTC",44.92,11.19,4.2,0,?,"8km SE of Poggio Rusco, Italy"
us,2012avcw,?,"Sunday, May 20, 2012 02:35:40 UTC",44.67,11.45,4.3,27,?,"4km NNE of Bentivoglio, Italy"
us,b0009tk0,?,"Sunday, May 20, 2012 02:03:52 UTC",44.92,11.33,6,10,?,"6km SSW of Felonica, Italy"
us,b0009tjz,?,"Sunday, May 20, 2012 01:55:50 UTC",17.017,147.257,5.1,35.7,?,"184km ENE of Anatahan, Northern Mariana Islands"
us,b0009tje,?,"Saturday, May 19, 2012 23:13:27 UTC",44.961,11.233,4,5,?,"6km SW of Sermide, Italy"
ak,10476532,?,"Saturday, May 19, 2012 22:35:33 UTC",59.8744,-153.2218,2.6,115.9,?,"73km SSW of Redoubt Volcano, Alaska"
us,b0009tit,?,"Saturday, May 19, 2012 22:23:24 UTC",52.181,-171.867,5,62.7,?,"53km SW of Amukta Island, Alaska"
us,b0009tin,?,"Saturday, May 19, 2012 22:15:49 UTC",39.499,143.714,4.5,35.8,?,"151km E of Yamada, Japan"
us,b0009tj3,?,"Saturday, May 19, 2012 22:03:50 UTC",17.006,147.185,4.8,51.9,?,"177km ENE of Anatahan, Northern Mariana Islands"
pr,12140005,?,"Saturday, May 19, 2012 21:53:15 UTC",18.0809,-66.928,2.5,15.7,?,"3km E of Sabana Grande, Puerto Rico"
us,b0009thv,?,"Saturday, May 19, 2012 21:27:57 UTC",-2.41,138.734,4.5,40.9,?,"207km W of Abepura, Indonesia"
ak,10476513,?,"Saturday, May 19, 2012 21:09:42 UTC",50.9566,178.5884,2.8,25.6,?,"110km S of Little Sitkin Island, Alaska"
us,b0009tgw,?,"Saturday, May 19, 2012 20:14:26 UTC",-24.211,-66.848,4.3,171.1,?,"53km W of San Antonio de los Cobres, Argentina"
us,b0009tgs,?,"Saturday, May 19, 2012 20:06:01 UTC",3.2826,128.1203,5,53.97,?,"172km N of Tobelo, Indonesia"
us,b0009tga,?,"Saturday, May 19, 2012 19:38:55 UTC",-29.778,-72.427,4.1,24.8,?,"106km W of Coquimbo, Chile"
ci,15151681,?,"Saturday, May 19, 2012 19:22:15 UTC",32.5255,-115.644,2.8,12.8,?,"9km SW of Progreso, Mexico"
ci,15151673,?,"Saturday, May 19, 2012 19:21:13 UTC",32.5325,-115.6417,2.8,12.3,?,"7km SW of Progreso, Mexico"
us,b0009tfs,?,"Saturday, May 19, 2012 19:13:44 UTC",39.641,143.439,4.7,10.7,?,"127km E of Miyako, Japan"
us,b0009tfl,?,"Saturday, May 19, 2012 19:05:22 UTC",39.721,143.362,5.9,29.6,?,"121km E of Miyako, Japan"
us,b0009tf4,?,"Saturday, May 19, 2012 18:21:31 UTC",32.447,46.994,4.4,45.6,?,"28km E of `Ali al Gharbi, Iraq"
us,b0009teg,?,"Saturday, May 19, 2012 17:27:04 UTC",-17.291,167.24,4.8,23.1,?,"124km WNW of Port-Vila, Vanuatu"
ak,10478874,?,"Saturday, May 19, 2012 17:08:20 UTC",53.13,-162.1764,2.8,7.2,?,"208km SSE of False Pass, Alaska"
us,2012auat,?,"Saturday, May 19, 2012 15:51:44 UTC",-20.21,-176.274,4.6,256,?,"151km NW of Nuku`alofa, Tonga"
ak,10476402,?,"Saturday, May 19, 2012 14:14:34 UTC",65.3468,-149.9865,3.6,14.5,?,"49km NE of Manley Hot Springs, Alaska"
us,2012auas,?,"Saturday, May 19, 2012 14:02:31 UTC",33.595,87.083,4.5,13.6,?,"295km NNE of Maindong, China"
us,2012auds,?,"Saturday, May 19, 2012 13:41:21 UTC",-16.763,-44,4.1,10,?,"15km WSW of Montes Claros, Brazil"
us,2012auaq,?,"Saturday, May 19, 2012 13:01:32 UTC",0.405,125.335,4.6,61.1,?,"110km SSE of Tondano, Indonesia"
pr,12140004,?,"Saturday, May 19, 2012 12:30:29 UTC",19.5676,-64.1945,3.2,70,?,"134km NNE of Road Town, British Virgin Islands"
us,b0009tcl,?,"Saturday, May 19, 2012 12:21:53 UTC",-25.32,-175.786,4.8,35,?,"South of Tonga"
us,b0009tck,?,"Saturday, May 19, 2012 12:21:06 UTC",36.911,27.629,4.2,10,?,"19km NNW of Datca, Turkey"
pr,12140002,?,"Saturday, May 19, 2012 10:43:17 UTC",19.648,-64.0699,3.6,68,?,"147km NNE of Road Town, British Virgin Islands"
pr,12140003,?,"Saturday, May 19, 2012 10:37:58 UTC",19.857,-64.18,3.7,18,?,"165km NNE of Road Town, British Virgin Islands"
us,b0009tbd,?,"Saturday, May 19, 2012 09:57:41 UTC",33.904,87.192,4.1,13.7,?,"Western Xizang"
us,2012aubl,?,"Saturday, May 19, 2012 09:20:49 UTC",-29.065,-69.702,4.4,110.7,?,"116km ESE of Vallenar, Chile"
pr,12140001,?,"Saturday, May 19, 2012 09:01:30 UTC",19.6639,-68.4933,3.3,40.1,?,"95km NE of Miches, Dominican Republic"
us,b0009tam,?,"Saturday, May 19, 2012 08:35:10 UTC",-25.729,-70.557,5.8,28,?,"37km SSW of Taltal, Chile"
mb,12001051,?,"Saturday, May 19, 2012 07:39:25 UTC",44.2966,-105.1975,3.8,22.7,?,"18km ENE of Sleepy Hollow, Wyoming"
us,2012auc7,?,"Saturday, May 19, 2012 06:40:28 UTC",-24.403,-175.943,4.6,10.8,?,"South of Tonga"
us,2012audr,?,"Saturday, May 19, 2012 06:31:50 UTC",54.411,-164.472,2.5,79.7,?,"84km SW of False Pass, Alaska"
us,2012auc6,?,"Saturday, May 19, 2012 06:22:45 UTC",-24.968,-176.372,4.5,8.5,?,"South of the Fiji Islands"
us,2012auc5,?,"Saturday, May 19, 2012 06:16:41 UTC",37.025,144.138,4.5,9.8,?,"282km E of Namie, Japan"
us,b0009t9w,?,"Saturday, May 19, 2012 05:15:08 UTC",55.519,166.226,4.2,41,?,"39km NNE of Nikol'skoye, Russia"
us,b0009t9v,?,"Saturday, May 19, 2012 05:10:39 UTC",-0.097,125.538,4.9,68,?,"156km SE of Modayag, Indonesia"
pr,12140000,?,"Saturday, May 19, 2012 03:49:14 UTC",19.1399,-68.592,3.4,101,?,"50km ENE of Miches, Dominican Republic"
us,b0009t98,?,"Saturday, May 19, 2012 02:47:59 UTC",-17.323,-179.096,4,542.2,?,"190km ESE of Lambasa, Fiji"
us,2012audh,?,"Saturday, May 19, 2012 02:26:18 UTC",52.181,-168.612,2.7,16.9,?,"86km SSE of Nikolski, Alaska"
us,2012audg,?,"Saturday, May 19, 2012 02:23:28 UTC",52.245,-171.721,2.8,26.4,?,"41km SW of Amukta Island, Alaska"
us,b0009t8t,?,"Saturday, May 19, 2012 02:05:13 UTC",-4.929,144.208,4.2,109.7,?,"82km NE of Wabag, Papua New Guinea"
us,b0009t8m,?,"Saturday, May 19, 2012 01:50:02 UTC",29.723,129.633,4.5,132,?,"151km N of Naze, Japan"
hv,60345346,?,"Saturday, May 19, 2012 01:48:42 UTC",19.4277,-155.2742,2.8,1.6,?,"3km W of Volcano, Hawaii"
us,b0009t7m,?,"Saturday, May 19, 2012 00:08:44 UTC",39.609,143.199,4.8,22.8,?,"107km E of Miyako, Japan"
hv,60345271,?,"Friday, May 18, 2012 23:17:36 UTC",19.806,-155.0582,2.5,36.1,?,"4km ENE of Papa'ikou, Hawaii"
ak,10476051,?,"Friday, May 18, 2012 23:14:54 UTC",63.6432,-148.6204,2.7,9.7,?,"29km SE of Healy, Alaska"
ak,10476034,?,"Friday, May 18, 2012 22:55:45 UTC",53.4731,-167.5282,2.9,74.1,?,"79km SW of Dutch Harbor, Alaska"
ak,10476014,?,"Friday, May 18, 2012 22:47:04 UTC",59.9555,-149.9166,2.7,40.1,?,"31km WSW of Seward, Alaska"
ak,10475994,?,"Friday, May 18, 2012 22:06:01 UTC",62.8892,-143.6661,2.5,6.9,?,"60km SW of Tok, Alaska"
us,b0009t4n,?,"Friday, May 18, 2012 21:32:29 UTC",39.65,143.204,4.7,37.2,?,"107km E of Miyako, Japan"
us,b0009t4c,?,"Friday, May 18, 2012 21:23:27 UTC",39.651,143.167,5,29.5,?,"104km E of Miyako, Japan"
ak,10475931,?,"Friday, May 18, 2012 21:05:25 UTC",63.4946,-151.3238,3.6,12,?,"118km W of Cantwell, Alaska"
ak,10475912,?,"Friday, May 18, 2012 20:42:57 UTC",63.5151,-151.3358,2.6,10.9,?,"114km W of Cantwell, Alaska"
us,b0009sty,?,"Friday, May 18, 2012 17:38:23 UTC",-7.851,127.995,4.3,62.9,?,"278km ENE of Dili, East Timor"
us,b0009st2,?,"Friday, May 18, 2012 17:06:05 UTC",3.29,122.988,4.6,536.9,?,"265km N of Bolangitang, Indonesia"
nc,71787601,?,"Friday, May 18, 2012 16:51:16 UTC",37.1897,-118.094,3.2,7.7,?,"16km E of Big Pine, California"
pr,12139001,?,"Friday, May 18, 2012 16:46:21 UTC",19.6259,-67.429,3.4,10,?,"130km NNW of San Antonio, Puerto Rico"
ak,10475544,?,"Friday, May 18, 2012 15:37:36 UTC",58.1225,-154.7555,3.9,81.5,?,"85km NNW of Larsen Bay, Alaska"
us,2012ata1,?,"Friday, May 18, 2012 15:31:31 UTC",-32.638,179.712,4.6,299.8,?,"187km SW of L'Esperance Rock, New Zealand"
us,b0009sm9,?,"Friday, May 18, 2012 14:46:37 UTC",41.602,46.811,4.8,21.7,?,"14km ESE of Zaqatala, Azerbaijan"
